Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;stad;stad;stad;stad;stad;stad
;;;;StationsType;achtergrond;verkeer;achtergrond;verkeer;verkeer;achtergrond;industrie;industrie;achtergrond
;;;;Meetprincipe;Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC)
;;;;Meetopstelling;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser
;;;;Accreditatienummer;nvt;nvt;nvt;L426;L426;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10644;NL10741;NL10742;NL49007;NL49012;NL49014;NL49551;NL49553;NL49561
CO;uur;µg/m³;20180105 22:00;20180105 23:00;243.62;296.77;251.17;286.1;381.6;162;189.3;218.1;281.3
CO;uur;µg/m³;20180105 23:00;20180106 00:00;258.76;290.02;242.26;272.4;330.2;160.1;178.2;197;247.4
CO;uur;µg/m³;20180106 00:00;20180106 01:00;207.56;172.87;242.27;246.2;304.8;141.2;172.8;193.1;231.4
CO;uur;µg/m³;20180106 01:00;20180106 02:00;194.65;186.47;222.47;237;287.8;154.1;184.7;202.2;206.1
CO;uur;µg/m³;20180106 02:00;20180106 03:00;166.11;202.54;263.44;190.9;233.6;115.7;179.7;201.5;171.4
CO;uur;µg/m³;20180106 03:00;20180106 04:00;156.66;213.82;233.18;185.2;243.1;110.3;190.2;208.2;177.7
CO;uur;µg/m³;20180106 04:00;20180106 05:00;151.36;216.32;269.68;196.8;249;105.8;190.3;207.8;214.2
CO;uur;µg/m³;20180106 05:00;20180106 06:00;158.78;195.65;214.46;200.5;264.4;121.1;183.9;196.6;221
CO;uur;µg/m³;20180106 06:00;20180106 07:00;163.89;229.99;222.78;276.6;361.6;137.5;193.5;208.2;367.5
CO;uur;µg/m³;20180106 07:00;20180106 08:00;198.31;201.44;242.23;319.5;419.6;164.1;209.6;223.1;481.8
CO;uur;µg/m³;20180106 08:00;20180106 09:00;216.82;284.89;273.53;461.2;575;827.3;246;197.8;424.9
CO;uur;µg/m³;20180106 09:00;20180106 10:00;207.76;296.77;342.9;545.6;622.2;499;344.4;177.9;410.3
CO;uur;µg/m³;20180106 10:00;20180106 11:00;228.68;376.43;390.01;619;641;292.7;317;209.8;537.2
CO;uur;µg/m³;20180106 11:00;20180106 12:00;273.89;408.08;398.54;718.7;708;423.9;400.3;204.4;589
CO;uur;µg/m³;20180106 12:00;20180106 13:00;295.87;479.15;434.63;646.2;461.9;421.1;286.3;219.6;551
CO;uur;µg/m³;20180106 13:00;20180106 14:00;250.17;616.11;403.63;491.4;375.7;252.3;239.7;219.1;449.7
